Category ID,Category Name,Parent Category ID,Parent Category Name,Level,Has Attributes,Has Children,Description,Tags
co-1-6-3,Tripod Collars & Mounts,,Cameras & Optics,1,Yes,No,,
co-1-6-4,Tripod Handles,,Cameras & Optics,1,Yes,No,,
co-1-6-5,Tripod Spreaders,,Cameras & Optics,1,Yes,No,,
co-1-7,Tripods & Monopods,,Cameras & Optics,1,Yes,Yes,,
co-1-7-1,Boom Stands,co-1-7,Tripods & Monopods,2,No,No,,
co-1-7-2,Light Stands,co-1-7,Tripods & Monopods,2,No,No,,
co-1-7-3,Monopods,co-1-7,Tripods & Monopods,2,No,No,,
co-1-7-4,Pocket Tripods,co-1-7,Tripods & Monopods,2,No,No,,
co-1-7-5,Studio Tripods,co-1-7,Tripods & Monopods,2,No,No,,
co-1-7-6,Tabletop Tripods,co-1-7,Tripods & Monopods,2,No,No,,
co-1-7-7,Travel Tripods,co-1-7,Tripods & Monopods,2,No,No,,
co-1-7-9,Underwater Tripods,co-1-7,Tripods & Monopods,2,No,No,,
co-1-7-10,Video Tripods,co-1-7,Tripods & Monopods,2,No,No,,
co-1-7-1,Boom Stands,,Cameras & Optics,1,Yes,No,,
co-1-7-2,Light Stands,,Cameras & Optics,1,Yes,No,,
co-1-7-3,Monopods,,Cameras & Optics,1,Yes,No,,
co-1-7-4,Pocket Tripods,,Cameras & Optics,1,Yes,No,,
co-1-7-5,Studio Tripods,,Cameras & Optics,1,Yes,No,,
co-1-7-6,Tabletop Tripods,,Cameras & Optics,1,Yes,No,,
co-1-7-7,Travel Tripods,,Cameras & Optics,1,Yes,No,,
co-1-7-9,Underwater Tripods,,Cameras & Optics,1,Yes,No,,
co-1-7-10,Video Tripods,,Cameras & Optics,1,Yes,No,,
co-2,Cameras,,Cameras & Optics,1,Yes,Yes,,
co-2-1,Borescopes,co-2,Cameras,2,No,No,,
co-2-2,Digital Cameras,co-2,Cameras,2,No,No,,
co-2-3,Disposable Cameras,co-2,Cameras,2,No,No,,
co-2-4,Film Cameras,co-2,Cameras,2,No,No,,
co-2-5,Surveillance Cameras,co-2,Cameras,2,No,No,,
co-2-6,Trail Cameras,co-2,Cameras,2,No,No,,
co-2-7,Video Cameras,co-2,Cameras,2,No,No,,
co-2-8,Webcams,co-2,Cameras,2,No,No,,
co-2-1,Borescopes,,Cameras & Optics,1,Yes,No,,
co-2-2,Digital Cameras,,Cameras & Optics,1,Yes,Yes,,
co-2-2-1,360-Degree Digital Cameras,co-2-2,Digital Cameras,2,No,No,,
co-2-2-2,Action Digital Cameras,co-2-2,Digital Cameras,2,No,No,,
co-2-2-4,Compact Digital Cameras,co-2-2,Digital Cameras,2,No,No,,
co-2-2-5,Digital Single-Lens Reflex (DSLR) Cameras,co-2-2,Digital Cameras,2,No,No,,
co-2-2-6,Medium Format Digital Cameras,co-2-2,Digital Cameras,2,No,No,,
co-2-2-7,Mirrorless Digital Cameras,co-2-2,Digital Cameras,2,No,No,,
co-2-2-8,Point-and-Shoot Digital Cameras,co-2-2,Digital Cameras,2,No,No,,
co-2-2-9,Rangefinder Digital Cameras,co-2-2,Digital Cameras,2,No,No,,
co-2-2-1,360-Degree Digital Cameras,,Cameras & Optics,1,Yes,No,,
co-2-2-2,Action Digital Cameras,,Cameras & Optics,1,Yes,No,,
co-2-2-4,Compact Digital Cameras,,Cameras & Optics,1,Yes,No,,
co-2-2-5,Digital Single-Lens Reflex (DSLR) Cameras,,Cameras & Optics,1,Yes,No,,
co-2-2-6,Medium Format Digital Cameras,,Cameras & Optics,1,Yes,No,,
co-2-2-7,Mirrorless Digital Cameras,,Cameras & Optics,1,Yes,No,,
co-2-2-8,Point-and-Shoot Digital Cameras,,Cameras & Optics,1,Yes,No,,
co-2-2-9,Rangefinder Digital Cameras,,Cameras & Optics,1,Yes,No,,
co-2-3,Disposable Cameras,,Cameras & Optics,1,Yes,No,,
co-2-4,Film Cameras,,Cameras & Optics,1,Yes,Yes,,
co-2-4-1,Compact Film Cameras,co-2-4,Film Cameras,2,No,No,,
co-2-4-2,Instant Film Cameras,co-2-4,Film Cameras,2,No,No,,
co-2-4-3,Large Format Film Cameras,co-2-4,Film Cameras,2,No,No,,
co-2-4-4,Medium Format Film Cameras,co-2-4,Film Cameras,2,No,No,,
co-2-4-5,Rangefinder Film Cameras,co-2-4,Film Cameras,2,No,No,,
co-2-4-6,SLR Film Cameras,co-2-4,Film Cameras,2,No,No,,
co-2-4-1,Compact Film Cameras,,Cameras & Optics,1,Yes,No,,
co-2-4-2,Instant Film Cameras,,Cameras & Optics,1,Yes,No,,
co-2-4-3,Large Format Film Cameras,,Cameras & Optics,1,Yes,No,,
co-2-4-4,Medium Format Film Cameras,,Cameras & Optics,1,Yes,No,,
co-2-4-5,Rangefinder Film Cameras,,Cameras & Optics,1,Yes,No,,
co-2-4-6,SLR Film Cameras,,Cameras & Optics,1,Yes,No,,
co-2-5,Surveillance Cameras,,Cameras & Optics,1,Yes,No,,
co-2-6,Trail Cameras,,Cameras & Optics,1,Yes,No,,
co-2-7,Video Cameras,,Cameras & Optics,1,Yes,Yes,,
co-2-7-1,360-Degree Video Cameras,co-2-7,Video Cameras,2,No,No,,
co-2-7-2,Action Video Cameras,co-2-7,Video Cameras,2,No,No,,
co-2-7-4,Camcorders,co-2-7,Video Cameras,2,No,No,,
co-2-7-5,Cinema Video Cameras,co-2-7,Video Cameras,2,No,No,,
co-2-7-6,Dash Video Cameras,co-2-7,Video Cameras,2,No,No,,
co-2-7-7,Drone Video Cameras,co-2-7,Video Cameras,2,No,No,,
co-2-7-1,360-Degree Video Cameras,,Cameras & Optics,1,Yes,No,,
co-2-7-2,Action Video Cameras,,Cameras & Optics,1,Yes,No,,
co-2-7-4,Camcorders,,Cameras & Optics,1,Yes,No,,
co-2-7-5,Cinema Video Cameras,,Cameras & Optics,1,Yes,No,,
co-2-7-6,Dash Video Cameras,,Cameras & Optics,1,Yes,No,,
co-2-7-7,Drone Video Cameras,,Cameras & Optics,1,Yes,No,,
co-2-8,Webcams,,Cameras & Optics,1,Yes,No,,
co-3,Optics,,Cameras & Optics,1,Yes,Yes,,
co-3-1,Binoculars,co-3,Optics,2,No,No,,
co-3-2,Monoculars,co-3,Optics,2,No,No,,
co-3-3,Rangefinders,co-3,Optics,2,No,No,,
co-3-4,Scopes,co-3,Optics,2,No,No,,
co-3-1,Binoculars,,Cameras & Optics,1,Yes,No,,
co-3-2,Monoculars,,Cameras & Optics,1,Yes,No,,
co-3-3,Rangefinders,,Cameras & Optics,1,Yes,No,,
co-3-4,Scopes,,Cameras & Optics,1,Yes,Yes,,
co-3-4-1,Spotting Scopes,co-3-4,Scopes,2,No,No,,
co-3-4-2,Telescopes,co-3-4,Scopes,2,No,No,,
co-3-4-3,Weapon Scopes & Sights,co-3-4,Scopes,2,No,No,,
co-3-4-1,Spotting Scopes,,Cameras & Optics,1,Yes,No,,
co-3-4-2,Telescopes,,Cameras & Optics,1,Yes,Yes,,
co-3-4-2-1,Catadioptric Telescopes,co-3-4-2,Telescopes,2,No,No,,
co-3-4-2-2,Compound Telescopes,co-3-4-2,Telescopes,2,No,No,,
co-3-4-2-3,Dobsonian Telescopes,co-3-4-2,Telescopes,2,No,No,,
co-3-4-2-4,Reflector Telescopes,co-3-4-2,Telescopes,2,No,No,,
co-3-4-2-5,Refractor Telescopes,co-3-4-2,Telescopes,2,No,No,,
co-3-4-2-6,Solar Telescopes,co-3-4-2,Telescopes,2,No,No,,
co-3-4-2-1,Catadioptric Telescopes,,Cameras & Optics,1,Yes,No,,
co-3-4-2-2,Compound Telescopes,,Cameras & Optics,1,Yes,No,,
co-3-4-2-3,Dobsonian Telescopes,,Cameras & Optics,1,Yes,No,,
co-3-4-2-4,Reflector Telescopes,,Cameras & Optics,1,Yes,No,,
co-3-4-2-5,Refractor Telescopes,,Cameras & Optics,1,Yes,No,,
co-3-4-2-6,Solar Telescopes,,Cameras & Optics,1,Yes,No,,
co-3-4-3,Weapon Scopes & Sights,,Cameras & Optics,1,Yes,No,,
co-4,Photography,,Cameras & Optics,1,Yes,Yes,,
co-4-1,Darkroom,co-4,Photography,2,No,No,,
co-4-2,Lighting & Studio,co-4,Photography,2,No,No,,
co-4-3,Photo Mounting Supplies,co-4,Photography,2,No,No,,
co-4-4,Photo Negative & Slide Storage,co-4,Photography,2,No,No,,
co-4-1,Darkroom,,Cameras & Optics,1,Yes,Yes,,
co-4-1-1,Developing & Processing Equipment,co-4-1,Darkroom,2,No,No,,
co-4-1-2,Enlarging Equipment,co-4-1,Darkroom,2,No,No,,
co-4-1-3,Photographic Chemicals,co-4-1,Darkroom,2,No,No,,
co-4-1-4,Photographic Paper,co-4-1,Darkroom,2,No,No,,
co-4-1-5,Safelights,co-4-1,Darkroom,2,No,No,,
co-4-1-1,Developing & Processing Equipment,,Cameras & Optics,1,Yes,Yes,,
co-4-1-1-1,Copystands,co-4-1-1,Developing & Processing Equipment,2,No,No,,
co-4-1-1-2,Darkroom Sinks,co-4-1-1,Developing & Processing Equipment,2,No,No,,
co-4-1-1-3,Developing Tanks & Reels,co-4-1-1,Developing & Processing Equipment,2,No,No,,
co-4-1-1-4,"Print Trays, Washers & Dryers",co-4-1-1,Developing & Processing Equipment,2,No,No,,
co-4-1-1-5,Retouching Equipment & Supplies,co-4-1-1,Developing & Processing Equipment,2,No,No,,
co-4-1-1-1,Copystands,,Cameras & Optics,1,Yes,No,,
co-4-1-1-2,Darkroom Sinks,,Cameras & Optics,1,Yes,No,,
co-4-1-1-3,Developing Tanks & Reels,,Cameras & Optics,1,Yes,No,,
co-4-1-1-4,"Print Trays, Washers & Dryers",,Cameras & Optics,1,Yes,Yes,,
co-4-1-1-4-1,Film Dryers,co-4-1-1-4,"Print Trays, Washers & Dryers",2,No,No,,
co-4-1-1-4-2,Film Washers,co-4-1-1-4,"Print Trays, Washers & Dryers",2,No,No,,
co-4-1-1-4-3,Print Dryers,co-4-1-1-4,"Print Trays, Washers & Dryers",2,No,No,,
co-4-1-1-4-4,Print Tongs,co-4-1-1-4,"Print Trays, Washers & Dryers",2,No,No,,
co-4-1-1-4-5,Print Trays,co-4-1-1-4,"Print Trays, Washers & Dryers",2,No,No,,
co-4-1-1-4-6,Print Washers,co-4-1-1-4,"Print Trays, Washers & Dryers",2,No,No,,
co-4-1-1-4-1,Film Dryers,,Cameras & Optics,1,Yes,No,,
co-4-1-1-4-2,Film Washers,,Cameras & Optics,1,Yes,No,,
co-4-1-1-4-3,Print Dryers,,Cameras & Optics,1,Yes,No,,
co-4-1-1-4-4,Print Tongs,,Cameras & Optics,1,Yes,No,,
co-4-1-1-4-5,Print Trays,,Cameras & Optics,1,Yes,No,,
co-4-1-1-4-6,Print Washers,,Cameras & Optics,1,Yes,No,,
co-4-1-1-5,Retouching Equipment & Supplies,,Cameras & Optics,1,Yes,No,,
co-4-1-2,Enlarging Equipment,,Cameras & Optics,1,Yes,Yes,,
co-4-1-2-1,Darkroom Easels,co-4-1-2,Enlarging Equipment,2,No,No,,
co-4-1-2-2,Darkroom Timers,co-4-1-2,Enlarging Equipment,2,No,No,,
co-4-1-2-3,Focusing Aids,co-4-1-2,Enlarging Equipment,2,No,No,,
co-4-1-2-4,Photographic Analyzers,co-4-1-2,Enlarging Equipment,2,No,No,,
co-4-1-2-5,Photographic Enlargers,co-4-1-2,Enlarging Equipment,2,No,No,,
co-4-1-2-1,Darkroom Easels,,Cameras & Optics,1,Yes,No,,
co-4-1-2-2,Darkroom Timers,,Cameras & Optics,1,Yes,No,,
co-4-1-2-3,Focusing Aids,,Cameras & Optics,1,Yes,No,,
co-4-1-2-4,Photographic Analyzers,,Cameras & Optics,1,Yes,No,,
co-4-1-2-5,Photographic Enlargers,,Cameras & Optics,1,Yes,No,,
co-4-1-3,Photographic Chemicals,,Cameras & Optics,1,Yes,Yes,,
co-4-1-3-1,Bleaches,co-4-1-3,Photographic Chemicals,2,No,No,,
co-4-1-3-2,Film Developers,co-4-1-3,Photographic Chemicals,2,No,No,,
co-4-1-3-3,Film Hardeners,co-4-1-3,Photographic Chemicals,2,No,No,,
co-4-1-3-4,Fixers,co-4-1-3,Photographic Chemicals,2,No,No,,
co-4-1-3-5,Hypo Clearing Agents,co-4-1-3,Photographic Chemicals,2,No,No,,
co-4-1-3-6,Paper Developers,co-4-1-3,Photographic Chemicals,2,No,No,,
co-4-1-3-7,Reversal Baths,co-4-1-3,Photographic Chemicals,2,No,No,,
co-4-1-3-8,Stop Baths,co-4-1-3,Photographic Chemicals,2,No,No,,
co-4-1-3-9,Toners,co-4-1-3,Photographic Chemicals,2,No,No,,
co-4-1-3-10,Wetting Agents,co-4-1-3,Photographic Chemicals,2,No,No,,
co-4-1-3-1,Bleaches,,Cameras & Optics,1,Yes,No,,
co-4-1-3-2,Film Developers,,Cameras & Optics,1,Yes,No,,
co-4-1-3-3,Film Hardeners,,Cameras & Optics,1,Yes,No,,
co-4-1-3-4,Fixers,,Cameras & Optics,1,Yes,No,,
co-4-1-3-5,Hypo Clearing Agents,,Cameras & Optics,1,Yes,No,,
co-4-1-3-6,Paper Developers,,Cameras & Optics,1,Yes,No,,
co-4-1-3-7,Reversal Baths,,Cameras & Optics,1,Yes,No,,
co-4-1-3-8,Stop Baths,,Cameras & Optics,1,Yes,No,,
co-4-1-3-9,Toners,,Cameras & Optics,1,Yes,No,,
co-4-1-3-10,Wetting Agents,,Cameras & Optics,1,Yes,No,,
co-4-1-4,Photographic Paper,,Cameras & Optics,1,Yes,No,,
co-4-1-5,Safelights,,Cameras & Optics,1,Yes,No,,
co-4-2,Lighting & Studio,,Cameras & Optics,1,Yes,Yes,,
co-4-2-1,Light Meter Accessories,co-4-2,Lighting & Studio,2,No,No,,
co-4-2-2,Light Meters,co-4-2,Lighting & Studio,2,No,No,,
co-4-2-3,Studio Backgrounds,co-4-2,Lighting & Studio,2,No,No,,
co-4-2-4,Studio Light & Flash Accessories,co-4-2,Lighting & Studio,2,No,No,,
co-4-2-5,Studio Lighting Controls,co-4-2,Lighting & Studio,2,No,No,,
co-4-2-6,Studio Lights & Flashes,co-4-2,Lighting & Studio,2,No,No,,
co-4-2-7,Studio Stand & Mount Accessories,co-4-2,Lighting & Studio,2,No,No,,
co-4-2-8,Studio Stands & Mounts,co-4-2,Lighting & Studio,2,No,No,,
co-4-2-1,Light Meter Accessories,,Cameras & Optics,1,Yes,No,,
co-4-2-2,Light Meters,,Cameras & Optics,1,Yes,No,,
co-4-2-3,Studio Backgrounds,,Cameras & Optics,1,Yes,No,,
co-4-2-4,Studio Light & Flash Accessories,,Cameras & Optics,1,Yes,No,,
co-4-2-5,Studio Lighting Controls,,Cameras & Optics,1,Yes,Yes,,
co-4-2-5-1,Flash Diffusers,co-4-2-5,Studio Lighting Controls,2,No,No,,
co-4-2-5-2,Flash Reflectors,co-4-2-5,Studio Lighting Controls,2,No,No,,
co-4-2-5-3,Lighting Filters & Gobos,co-4-2-5,Studio Lighting Controls,2,No,No,,
co-4-2-5-4,Softboxes,co-4-2-5,Studio Lighting Controls,2,No,No,,
co-4-2-5-1,Flash Diffusers,,Cameras & Optics,1,Yes,No,,
co-4-2-5-2,Flash Reflectors,,Cameras & Optics,1,Yes,No,,
co-4-2-5-3,Lighting Filters & Gobos,,Cameras & Optics,1,Yes,No,,
co-4-2-5-4,Softboxes,,Cameras & Optics,1,Yes,No,,
co-4-2-6,Studio Lights & Flashes,,Cameras & Optics,1,Yes,No,,
co-4-2-7,Studio Stand & Mount Accessories,,Cameras & Optics,1,Yes,No,,
co-4-2-8,Studio Stands & Mounts,,Cameras & Optics,1,Yes,Yes,,
co-4-2-8-1,Backdrop Stands,co-4-2-8,Studio Stands & Mounts,2,No,No,,
co-4-2-8-2,Boom Arms,co-4-2-8,Studio Stands & Mounts,2,No,No,,
co-4-2-8-3,C-Stands,co-4-2-8,Studio Stands & Mounts,2,No,No,,
co-4-2-8-4,Ceiling Mounts,co-4-2-8,Studio Stands & Mounts,2,No,No,,
co-4-2-8-5,Clamps,co-4-2-8,Studio Stands & Mounts,2,No,No,,
co-4-2-8-6,Grip Heads,co-4-2-8,Studio Stands & Mounts,2,No,No,,
co-4-2-8-7,Light Stands,co-4-2-8,Studio Stands & Mounts,2,No,No,,
co-4-2-8-8,Reflector Holders,co-4-2-8,Studio Stands & Mounts,2,No,No,,
co-4-2-8-9,Tabletop Stands,co-4-2-8,Studio Stands & Mounts,2,No,No,,
co-4-2-8-10,Wall Mounts,co-4-2-8,Studio Stands & Mounts,2,No,No,,
co-4-2-8-1,Backdrop Stands,,Cameras & Optics,1,Yes,No,,
co-4-2-8-2,Boom Arms,,Cameras & Optics,1,Yes,No,,
co-4-2-8-3,C-Stands,,Cameras & Optics,1,Yes,No,,
co-4-2-8-4,Ceiling Mounts,,Cameras & Optics,1,Yes,No,,
co-4-2-8-5,Clamps,,Cameras & Optics,1,Yes,No,,
co-4-2-8-6,Grip Heads,,Cameras & Optics,1,Yes,No,,
co-4-2-8-7,Light Stands,,Cameras & Optics,1,Yes,No,,
co-4-2-8-8,Reflector Holders,,Cameras & Optics,1,Yes,No,,
co-4-2-8-9,Tabletop Stands,,Cameras & Optics,1,Yes,No,,
co-4-2-8-10,Wall Mounts,,Cameras & Optics,1,Yes,No,,
co-4-3,Photo Mounting Supplies,,Cameras & Optics,1,Yes,No,,
co-4-4,Photo Negative & Slide Storage,,Cameras & Optics,1,Yes,No,,
el,Electronics,,Electronics,1,Yes,Yes,,
el-1,Arcade Equipment,el,Electronics,2,No,No,,
el-2,Audio,el,Electronics,2,No,No,,
el-3,Circuit Boards & Components,el,Electronics,2,No,No,,
el-4,Communications,el,Electronics,2,No,No,,
el-5,Components,el,Electronics,2,No,No,,
el-6,Computers,el,Electronics,2,No,No,,
el-7,Electronics Accessories,el,Electronics,2,No,No,,
el-8,GPS Accessories,el,Electronics,2,No,No,,
el-9,GPS Navigation Systems,el,Electronics,2,No,No,,
el-10,GPS Tracking Devices,el,Electronics,2,No,No,,
el-11,Marine Electronics,el,Electronics,2,No,No,,
el-12,Networking,el,Electronics,2,No,No,,
el-13,"Print, Copy, Scan & Fax",el,Electronics,2,No,No,,
el-14,Radar Detectors,el,Electronics,2,No,No,,
el-15,Speed Radars,el,Electronics,2,No,No,,
el-16,Toll Collection Devices,el,Electronics,2,No,No,,
el-17,Video,el,Electronics,2,No,No,,
el-18,Video Game Console Accessories,el,Electronics,2,No,No,,
el-19,Video Game Consoles,el,Electronics,2,No,No,,
el-1,Arcade Equipment,,Electronics,1,Yes,Yes,,
el-1-1,Basketball Arcade Games,el-1,Arcade Equipment,2,No,No,,
el-1-2,Pinball Machine Accessories,el-1,Arcade Equipment,2,No,No,,
el-1-3,Pinball Machines,el-1,Arcade Equipment,2,No,No,,
el-1-4,Skee-Ball Machines,el-1,Arcade Equipment,2,No,No,,
el-1-5,Video Game Arcade Cabinet Accessories,el-1,Arcade Equipment,2,No,No,,
el-1-6,Video Game Arcade Cabinets,el-1,Arcade Equipment,2,No,No,,
el-1-1,Basketball Arcade Games,,Electronics,1,Yes,No,,
el-1-2,Pinball Machine Accessories,,Electronics,1,Yes,Yes,,
el-1-2-2,Playfield Waxes,el-1-2,Pinball Machine Accessories,2,No,No,,
el-1-2-3,Protective Covers,el-1-2,Pinball Machine Accessories,2,No,No,,
el-1-2-4,Replacement Balls,el-1-2,Pinball Machine Accessories,2,No,No,,
el-1-2-5,Rubber Ring Kits,el-1-2,Pinball Machine Accessories,2,No,No,,
el-1-2-2,Playfield Waxes,,Electronics,1,Yes,No,,
el-1-2-3,Protective Covers,,Electronics,1,Yes,No,,
el-1-2-4,Replacement Balls,,Electronics,1,Yes,No,,
el-1-2-5,Rubber Ring Kits,,Electronics,1,Yes,No,,
el-1-3,Pinball Machines,,Electronics,1,Yes,No,,
el-1-4,Skee-Ball Machines,,Electronics,1,Yes,No,,
el-1-5,Video Game Arcade Cabinet Accessories,,Electronics,1,Yes,Yes,,
el-1-5-1,Coin Mechanisms,el-1-5,Video Game Arcade Cabinet Accessories,2,No,No,,
el-1-5-2,Control Panels,el-1-5,Video Game Arcade Cabinet Accessories,2,No,No,,
el-1-5-3,Joysticks,el-1-5,Video Game Arcade Cabinet Accessories,2,No,No,,
el-1-5-4,Marquees,el-1-5,Video Game Arcade Cabinet Accessories,2,No,No,,
el-1-5-5,Push Buttons,el-1-5,Video Game Arcade Cabinet Accessories,2,No,No,,
el-1-5-1,Coin Mechanisms,,Electronics,1,Yes,No,,
el-1-5-2,Control Panels,,Electronics,1,Yes,No,,
el-1-5-3,Joysticks,,Electronics,1,Yes,No,,
el-1-5-4,Marquees,,Electronics,1,Yes,No,,
el-1-5-5,Push Buttons,,Electronics,1,Yes,No,,
el-1-6,Video Game Arcade Cabinets,,Electronics,1,Yes,No,,
el-2,Audio,,Electronics,1,Yes,Yes,,
el-2-1,Audio Accessories,el-2,Audio,2,No,No,,
el-2-2,Audio Components,el-2,Audio,2,No,No,,
el-2-3,Audio Players & Recorders,el-2,Audio,2,No,No,,
el-2-4,Bullhorns,el-2,Audio,2,No,No,,
el-2-5,DJ & Specialty Audio,el-2,Audio,2,No,No,,
el-2-6,Public Address Systems,el-2,Audio,2,No,No,,
el-2-7,Stage Equipment,el-2,Audio,2,No,No,,
el-2-1,Audio Accessories,,Electronics,1,Yes,Yes,,
el-2-1-1,Audio & Video Receiver Accessories,el-2-1,Audio Accessories,2,No,No,,
el-2-1-2,Headphone & Headset Accessories,el-2-1,Audio Accessories,2,No,No,,
el-2-1-3,Karaoke System Accessories,el-2-1,Audio Accessories,2,No,No,,
el-2-1-6,MP3 Player Accessories,el-2-1,Audio Accessories,2,No,No,,
el-2-1-4,Microphone Accessories,el-2-1,Audio Accessories,2,No,No,,
el-2-1-5,Microphone Stands,el-2-1,Audio Accessories,2,No,No,,
el-2-1-7,Satellite Radio Accessories,el-2-1,Audio Accessories,2,No,No,,
el-2-1-8,Speaker Accessories,el-2-1,Audio Accessories,2,No,No,,
el-2-1-9,Turntable Accessories,el-2-1,Audio Accessories,2,No,No,,
el-2-1-1,Audio & Video Receiver Accessories,,Electronics,1,Yes,Yes,,
el-2-1-1-1,Audio & Video Receiver Rack Mounts,el-2-1-1,Audio & Video Receiver Accessories,2,No,No,,
el-2-1-1-2,Bluetooth Adapters,el-2-1-1,Audio & Video Receiver Accessories,2,No,No,,
el-2-1-1-1,Audio & Video Receiver Rack Mounts,,Electronics,1,Yes,No,,
el-2-1-1-2,Bluetooth Adapters,,Electronics,1,Yes,No,,
el-2-1-2,Headphone & Headset Accessories,,Electronics,1,Yes,Yes,,
el-2-1-2-3,Headphone Carrying Cases,el-2-1-2,Headphone & Headset Accessories,2,No,No,,
el-2-1-2-4,Headphone Cushions & Tips,el-2-1-2,Headphone & Headset Accessories,2,No,No,,
el-2-1-2-5,Headphone Stands,el-2-1-2,Headphone & Headset Accessories,2,No,No,,
el-2-1-2-3,Headphone Carrying Cases,,Electronics,1,Yes,No,,
el-2-1-2-4,Headphone Cushions & Tips,,Electronics,1,Yes,Yes,,
el-2-1-2-4-1,Headphone Cushions,el-2-1-2-4,Headphone Cushions & Tips,2,No,No,,
el-2-1-2-4-2,Headphone Tips,el-2-1-2-4,Headphone Cushions & Tips,2,No,No,,
el-2-1-2-4-1,Headphone Cushions,,Electronics,1,Yes,No,,
el-2-1-2-4-2,Headphone Tips,,Electronics,1,Yes,No,,
el-2-1-2-5,Headphone Stands,,Electronics,1,Yes,No,,
el-2-1-3,Karaoke System Accessories,,Electronics,1,Yes,Yes,,
el-2-1-3-1,Karaoke Carrying Cases,el-2-1-3,Karaoke System Accessories,2,No,No,,
el-2-1-3-2,Karaoke Chips,el-2-1-3,Karaoke System Accessories,2,No,No,,
el-2-1-3-1,Karaoke Carrying Cases,,Electronics,1,Yes,No,,
el-2-1-3-2,Karaoke Chips,,Electronics,1,Yes,No,,
el-2-1-6,MP3 Player Accessories,,Electronics,1,Yes,Yes,,
el-2-1-6-1,MP3 Player & Mobile Phone Accessory Sets,el-2-1-6,MP3 Player Accessories,2,No,No,,
el-2-1-6-2,MP3 Player Cases,el-2-1-6,MP3 Player Accessories,2,No,No,,
el-2-1-6-1,MP3 Player & Mobile Phone Accessory Sets,,Electronics,1,Yes,No,,
el-2-1-6-2,MP3 Player Cases,,Electronics,1,Yes,No,,
el-2-1-4,Microphone Accessories,,Electronics,1,Yes,Yes,,
el-2-1-4-1,Microphone Shock Mounts,el-2-1-4,Microphone Accessories,2,No,No,,
el-2-1-4-2,Pop Filters,el-2-1-4,Microphone Accessories,2,No,No,,
el-2-1-4-3,Windshields,el-2-1-4,Microphone Accessories,2,No,No,,
el-2-1-4-1,Microphone Shock Mounts,,Electronics,1,Yes,No,,
el-2-1-4-2,Pop Filters,,Electronics,1,Yes,No,,
el-2-1-4-3,Windshields,,Electronics,1,Yes,No,,
el-2-1-5,Microphone Stands,,Electronics,1,Yes,No,,
el-2-1-7,Satellite Radio Accessories,,Electronics,1,Yes,Yes,,
el-2-1-7-1,Satellite Radio Mounts & Brackets,el-2-1-7,Satellite Radio Accessories,2,No,No,,
el-2-1-7-1,Satellite Radio Mounts & Brackets,,Electronics,1,Yes,No,,
el-2-1-8,Speaker Accessories,,Electronics,1,Yes,Yes,,
el-2-1-8-1,"Speaker Bags, Covers & Cases",el-2-1-8,Speaker Accessories,2,No,No,,
el-2-1-8-2,Speaker Components & Kits,el-2-1-8,Speaker Accessories,2,No,No,,
el-2-1-8-3,Speaker Stand Bags,el-2-1-8,Speaker Accessories,2,No,No,,
el-2-1-8-4,Speaker Stands & Mounts,el-2-1-8,Speaker Accessories,2,No,No,,
el-2-1-8-5,Tactile Transducers,el-2-1-8,Speaker Accessories,2,No,No,,
el-2-1-8-1,"Speaker Bags, Covers & Cases",,Electronics,1,Yes,No,,
el-2-1-8-2,Speaker Components & Kits,,Electronics,1,Yes,No,,
el-2-1-8-3,Speaker Stand Bags,,Electronics,1,Yes,No,,
el-2-1-8-4,Speaker Stands & Mounts,,Electronics,1,Yes,No,,
el-2-1-8-5,Tactile Transducers,,Electronics,1,Yes,No,,
el-2-1-9,Turntable Accessories,,Electronics,1,Yes,Yes,,
el-2-1-9-1,Cartridges,el-2-1-9,Turntable Accessories,2,No,No,,
el-2-1-9-2,Record Cleaning Kits,el-2-1-9,Turntable Accessories,2,No,No,,
el-2-1-9-3,Replacement Needles,el-2-1-9,Turntable Accessories,2,No,No,,
el-2-1-9-4,Slipmats,el-2-1-9,Turntable Accessories,2,No,No,,
el-2-1-9-1,Cartridges,,Electronics,1,Yes,No,,
el-2-1-9-2,Record Cleaning Kits,,Electronics,1,Yes,No,,
el-2-1-9-3,Replacement Needles,,Electronics,1,Yes,No,,
el-2-1-9-4,Slipmats,,Electronics,1,Yes,No,,
el-2-2,Audio Components,,Electronics,1,Yes,Yes,,
el-2-2-1,Audio & Video Receivers,el-2-2,Audio Components,2,No,No,,
el-2-2-2,Audio Amplifiers,el-2-2,Audio Components,2,No,No,,
el-2-2-3,Audio Mixers,el-2-2,Audio Components,2,No,No,,
el-2-2-4,Audio Transmitters,el-2-2,Audio Components,2,No,No,,
el-2-2-5,Channel Strips,el-2-2,Audio Components,2,No,No,,
el-2-2-6,Direct Boxes,el-2-2,Audio Components,2,No,No,,
el-2-2-7,Headphones & Headsets,el-2-2,Audio Components,2,No,No,,
el-2-2-8,Microphones,el-2-2,Audio Components,2,No,No,,
el-2-2-9,Signal Processors,el-2-2,Audio Components,2,No,No,,
el-2-2-10,Speakers,el-2-2,Audio Components,2,No,No,,
el-2-2-11,Studio Recording Bundles,el-2-2,Audio Components,2,No,No,,
el-2-2-1,Audio & Video Receivers,,Electronics,1,Yes,No,,
